timeLog,thermoLog
58450,[15.30984479]
58500,[15.64215853]
58550,[13.14980552]
58600,[15.8083154]
58650,[14.97753106]
58700,[15.64215853]
58750,[16.97141347]
58800,[11.82055058]
58850,[16.306786]
58900,[15.64215853]
58950,[15.30984479]
59000,[18.3006684]
59050,[15.97447226]
59100,[14.97753106]
59150,[15.30984479]
59200,[14.81137419]
59250,[12.98364865]
59300,[15.47600166]
59350,[14.64521733]
59400,[14.81137419]
59450,[13.81443299]
59500,[11.65439372]
59550,[15.8083154]
59600,[15.47600166]
59650,[16.8052566]
59700,[18.3006684]
59750,[15.30984479]
59800,[15.97447226]
59850,[16.306786]
59900,[13.81443299]
59950,[15.14368793]
60000,[16.97141347]
60050,[14.97753106]
60100,[13.98058986]
60150,[12.15286432]
60200,[11.15592311]
60250,[14.81137419]
60300,[16.14062913]
60350,[15.47600166]
60400,[18.46682527]
60450,[16.14062913]
60500,[15.8083154]
60550,[14.97753106]
60600,[11.98670745]
60650,[18.96529587]
60700,[15.47600166]
60750,[15.97447226]
60800,[15.47600166]
60850,[11.98670745]
60900,[16.47294286]
60950,[15.47600166]
61000,[15.30984479]
61050,[16.8052566]
61100,[20.12454212]
61150,[15.14368793]
61200,[14.97753106]
61250,[16.47294286]
61300,[17.13757033]
61350,[20.12454212]
61400,[14.97753106]
61450,[15.64215853]
61500,[13.48211926]
61550,[14.31290359]
61600,[15.64215853]
61650,[15.97447226]
61700,[14.14674672]
61750,[13.81443299]
61800,[11.48823685]
61850,[15.47600166]
61900,[15.97447226]
61950,[15.64215853]
62000,[16.63909973]
62050,[10.82360938]
62100,[15.97447226]
62150,[15.8083154]
62200,[16.14062913]
62250,[18.96529587]
62300,[15.47600166]
62350,[15.14368793]
62400,[16.14062913]
62450,[13.48211926]
62500,[17.8021978]
62550,[15.64215853]
62600,[14.64521733]
62650,[14.14674672]
62700,[12.81749179]
62750,[11.65439372]
62800,[15.47600166]
62850,[15.47600166]
62900,[14.64521733]
62950,[13.14980552]
63000,[16.306786]
63050,[16.14062913]
63100,[15.14368793]
63150,[18.63298214]
63200,[12.98364865]
63250,[15.97447226]
63300,[16.14062913]
63350,[17.3037272]
63400,[17.63604094]
63450,[18.96529587]
63500,[15.8083154]
63550,[15.14368793]
63600,[15.47600166]
