timeLog,thermoLog
38750,[15.97447226]
38800,[11.15592311]
38850,[15.47600166]
38900,[16.306786]
38950,[16.14062913]
39000,[14.97753106]
39050,[21.09157509]
39100,[15.64215853]
39150,[16.8052566]
39200,[16.47294286]
39250,[18.79913901]
39300,[14.47906046]
39350,[16.8052566]
39400,[16.14062913]
39450,[14.97753106]
39500,[16.14062913]
39550,[19.79608021]
39600,[17.13757033]
39650,[15.14368793]
39700,[15.8083154]
39750,[16.14062913]
39800,[16.306786]
39850,[16.306786]
39900,[14.81137419]
39950,[15.64215853]
40000,[19.79608021]
40050,[15.8083154]
40100,[16.47294286]
40150,[16.47294286]
40200,[18.13451154]
40250,[16.63909973]
40300,[16.14062913]
40350,[16.306786]
40400,[17.13757033]
40450,[19.29760961]
40500,[14.31290359]
40550,[16.8052566]
40600,[16.14062913]
40650,[16.47294286]
40700,[11.48823685]
40750,[18.13451154]
40800,[16.14062913]
40850,[15.8083154]
40900,[15.47600166]
40950,[15.14368793]
41000,[15.64215853]
41050,[16.63909973]
41100,[15.8083154]
41150,[16.306786]
41200,[17.8021978]
41250,[16.47294286]
41300,[16.14062913]
41350,[16.8052566]
41400,[17.46988407]
41450,[10.98976625]
41500,[16.47294286]
41550,[16.306786]
41600,[15.14368793]
41650,[13.48211926]
41700,[18.96529587]
41750,[14.81137419]
41800,[15.14368793]
41850,[15.30984479]
41900,[16.8052566]
41950,[16.306786]
42000,[15.8083154]
42050,[15.8083154]
42100,[16.47294286]
42150,[20.12454212]
42200,[16.14062913]
42250,[16.306786]
42300,[16.63909973]
42350,[18.96529587]
42400,[15.97447226]
42450,[16.14062913]
42500,[16.14062913]
42550,[15.8083154]
42600,[19.96223708]
42650,[12.31902119]
42700,[15.47600166]
42750,[16.47294286]
42800,[15.97447226]
42850,[11.32207998]
42900,[18.13451154]
42950,[16.14062913]
43000,[16.14062913]
43050,[16.306786]
43100,[16.47294286]
43150,[17.3037272]
43200,[15.8083154]
43250,[16.47294286]
43300,[17.63604094]
43350,[18.13451154]
43400,[16.14062913]
43450,[16.306786]
43500,[17.3037272]
43550,[16.47294286]
43600,[10.65745251]
43650,[16.14062913]
43700,[16.8052566]
43750,[16.14062913]
43800,[14.97753106]
43850,[19.62992334]
43900,[16.97141347]
43950,[15.64215853]
44000,[14.81137419]
44050,[16.8052566]
44100,[15.8083154]
44150,[16.14062913]
44200,[15.47600166]
44250,[16.47294286]
44300,[19.46376647]
44350,[16.97141347]
44400,[17.13757033]
44450,[16.8052566]
44500,[19.79608021]
44550,[10.49129565]
44600,[16.14062913]
44650,[16.47294286]
44700,[17.8021978]
44750,[13.81443299]
44800,[14.81137419]
44850,[16.14062913]
44900,[16.47294286]
44950,[17.46988407]
45000,[11.48823685]
45050,[19.29760961]
45100,[15.8083154]
45150,[15.47600166]
45200,[16.8052566]
45250,[18.13451154]
45300,[17.8021978]
45350,[15.8083154]
45400,[18.13451154]
45450,[17.46988407]
45500,[16.8052566]
45550,[16.97141347]
45600,[16.8052566]
45650,[17.46988407]
45700,[15.8083154]
45750,[10.49129565]
45800,[16.14062913]
45850,[16.47294286]
45900,[15.64215853]
45950,[13.14980552]
46000,[20.76923077]
46050,[16.8052566]
46100,[16.14062913]
46150,[15.47600166]
46200,[20.12454212]
46250,[16.47294286]
46300,[16.8052566]
46350,[15.47600166]
46400,[17.96835467]
46450,[17.13757033]
46500,[15.8083154]
46550,[16.8052566]
46600,[16.97141347]
46650,[18.13451154]
46700,[11.65439372]
46750,[16.63909973]
46800,[16.47294286]
46850,[16.306786]
46900,[10.98976625]
46950,[17.46988407]
47000,[17.13757033]
47050,[16.47294286]
47100,[16.63909973]
47150,[14.14674672]
47200,[19.13145274]
47250,[16.63909973]
47300,[15.47600166]
47350,[16.47294286]
47400,[19.62992334]
47450,[16.63909973]
47500,[16.97141347]
47550,[17.13757033]
47600,[16.97141347]
47650,[15.8083154]
47700,[17.13757033]
47750,[15.47600166]
47800,[17.46988407]
47850,[14.97753106]
47900,[11.15592311]
47950,[15.47600166]
48000,[15.8083154]
48050,[14.64521733]
48100,[12.98364865]
48150,[21.73626374]
48200,[15.47600166]
48250,[15.64215853]
48300,[14.47906046]
48350,[18.63298214]
48400,[15.64215853]
48450,[16.47294286]
48500,[15.47600166]
48550,[16.306786]
48600,[20.60805861]
48650,[16.47294286]
48700,[18.13451154]
48750,[17.46988407]
48800,[17.13757033]
48850,[12.81749179]
48900,[16.14062913]
48950,[17.46988407]
49000,[18.63298214]
49050,[17.96835467]
49100,[11.32207998]
49150,[15.64215853]
49200,[16.63909973]
49250,[15.47600166]
49300,[14.14674672]
49350,[17.13757033]
49400,[16.14062913]
49450,[17.13757033]
49500,[16.14062913]
49550,[11.82055058]
49600,[16.8052566]
49650,[16.14062913]
49700,[16.8052566]
49750,[14.47906046]
49800,[11.48823685]
49850,[16.14062913]
49900,[15.14368793]
49950,[14.47906046]
50000,[12.81749179]
50050,[21.57509158]
50100,[15.47600166]
50150,[14.31290359]
50200,[15.8083154]
50250,[12.81749179]
50300,[15.97447226]
50350,[15.64215853]
50400,[15.97447226]
50450,[15.14368793]
50500,[19.46376647]
50550,[15.30984479]
50600,[16.14062913]
50650,[16.14062913]
50700,[15.8083154]
50750,[21.41391941]
50800,[16.14062913]
50850,[16.8052566]
50900,[17.46988407]
50950,[19.13145274]
51000,[12.81749179]
51050,[16.14062913]
51100,[15.8083154]
51150,[17.8021978]
51200,[16.47294286]
51250,[17.13757033]
51300,[16.97141347]
51350,[16.47294286]
51400,[16.306786]
51450,[15.30984479]
51500,[17.46988407]
51550,[17.13757033]
51600,[15.97447226]
51650,[16.8052566]
51700,[11.48823685]
51750,[16.8052566]
51800,[15.30984479]
51850,[16.306786]
51900,[11.82055058]
51950,[14.97753106]
52000,[16.14062913]
52050,[15.64215853]
52100,[14.81137419]
52150,[13.98058986]
52200,[15.47600166]
52250,[15.8083154]
52300,[16.306786]
52350,[14.97753106]
52400,[14.47906046]
52450,[16.14062913]
52500,[16.47294286]
52550,[16.8052566]
52600,[12.48517805]
52650,[20.12454212]
52700,[16.8052566]
52750,[16.306786]
52800,[16.8052566]
52850,[19.96223708]
52900,[18.79913901]
52950,[16.14062913]
53000,[16.47294286]
53050,[18.13451154]
53100,[22.05860806]
53150,[16.306786]
53200,[15.64215853]
53250,[16.8052566]
53300,[17.46988407]
53350,[15.14368793]
53400,[16.306786]
53450,[16.97141347]
53500,[16.47294286]
53550,[16.14062913]
53600,[12.31902119]
53650,[16.306786]
53700,[16.8052566]
53750,[14.81137419]
53800,[14.47906046]
53850,[16.63909973]
53900,[15.97447226]
53950,[16.14062913]
54000,[16.47294286]
54050,[12.65133492]
54100,[15.8083154]
54150,[15.97447226]
54200,[15.47600166]
54250,[14.81137419]
54300,[13.48211926]
54350,[16.47294286]
54400,[15.8083154]
54450,[16.14062913]
54500,[12.81749179]
54550,[20.12454212]
54600,[16.14062913]
54650,[16.97141347]
54700,[16.8052566]
54750,[19.13145274]
54800,[18.13451154]
54850,[16.14062913]
54900,[16.306786]
54950,[17.46988407]
55000,[20.44688645]
55050,[16.14062913]
55100,[17.13757033]
55150,[16.97141347]
55200,[18.13451154]
55250,[21.57509158]
55300,[16.8052566]
55350,[14.81137419]
55400,[16.47294286]
55450,[18.13451154]
55500,[10.49129565]
55550,[16.8052566]
55600,[16.47294286]
55650,[16.8052566]
55700,[13.48211926]
55750,[13.81443299]
55800,[16.63909973]
55850,[15.47600166]
55900,[15.64215853]
55950,[13.14980552]
56000,[16.306786]
56050,[15.47600166]
56100,[15.64215853]
56150,[14.47906046]
56200,[18.3006684]
56250,[15.47600166]
56300,[16.47294286]
56350,[16.47294286]
56400,[19.29760961]
56450,[18.46682527]
56500,[16.14062913]
56550,[17.13757033]
56600,[17.3037272]
56650,[19.46376647]
56700,[11.48823685]
56750,[16.8052566]
56800,[16.14062913]
56850,[16.8052566]
56900,[11.82055058]
56950,[18.13451154]
57000,[16.14062913]
57050,[15.97447226]
57100,[15.64215853]
57150,[17.3037272]
57200,[16.97141347]
57250,[16.8052566]
57300,[15.8083154]
57350,[15.97447226]
57400,[20.12454212]
57450,[16.47294286]
57500,[15.8083154]
57550,[16.63909973]
57600,[18.63298214]
57650,[14.97753106]
57700,[16.63909973]
57750,[15.8083154]
57800,[16.306786]
57850,[15.14368793]
57900,[10.82360938]
57950,[15.47600166]
58000,[15.47600166]
58050,[15.14368793]
58100,[11.15592311]
58150,[16.47294286]
58200,[16.306786]
58250,[15.47600166]
58300,[13.81443299]
58350,[18.79913901]
58400,[16.8052566]
58450,[16.47294286]
58500,[15.47600166]
58550,[16.97141347]
58600,[20.93040293]
58650,[17.13757033]
58700,[16.47294286]
58750,[17.8021978]
58800,[18.96529587]
58850,[13.48211926]
58900,[15.97447226]
58950,[16.97141347]
59000,[16.97141347]
59050,[18.96529587]
59100,[16.306786]
59150,[15.64215853]
59200,[17.13757033]
59250,[17.8021978]
59300,[19.13145274]
59350,[16.306786]
59400,[16.14062913]
59450,[16.306786]
59500,[17.13757033]
59550,[12.31902119]
59600,[16.47294286]
59650,[16.47294286]
59700,[15.47600166]
59750,[12.81749179]
59800,[14.97753106]
59850,[15.8083154]
59900,[15.47600166]
59950,[15.47600166]
60000,[12.81749179]
60050,[15.97447226]
60100,[16.14062913]
60150,[14.47906046]
60200,[14.81137419]
60250,[14.31290359]
60300,[16.306786]
60350,[17.3037272]
60400,[16.306786]
60450,[13.31596239]
60500,[20.76923077]
60550,[16.8052566]
60600,[16.97141347]
60650,[16.306786]
60700,[18.13451154]
60750,[20.44688645]
60800,[15.97447226]
60850,[15.47600166]
60900,[17.3037272]
60950,[18.79913901]
61000,[16.14062913]
61050,[15.47600166]
61100,[16.63909973]
61150,[16.306786]
61200,[20.12454212]
61250,[16.306786]
61300,[16.47294286]
61350,[16.14062913]
61400,[17.63604094]
61450,[18.79913901]
61500,[17.13757033]
61550,[17.13757033]
61600,[15.47600166]
61650,[19.13145274]
61700,[10.15898191]
61750,[16.8052566]
61800,[16.8052566]
61850,[16.97141347]
61900,[12.81749179]
61950,[16.306786]
62000,[15.8083154]
62050,[15.64215853]
62100,[14.47906046]
62150,[12.15286432]
62200,[16.14062913]
62250,[15.8083154]
62300,[14.97753106]
62350,[12.15286432]
62400,[15.47600166]
62450,[15.8083154]
62500,[15.47600166]
62550,[17.13757033]
62600,[14.14674672]
62650,[19.13145274]
62700,[16.47294286]
62750,[16.8052566]
62800,[16.47294286]
62850,[18.46682527]
62900,[15.30984479]
62950,[15.47600166]
63000,[15.64215853]
63050,[17.13757033]
63100,[20.76923077]
63150,[16.47294286]
63200,[16.8052566]
63250,[16.8052566]
63300,[17.8021978]
63350,[11.48823685]
63400,[17.13757033]
63450,[15.64215853]
63500,[16.47294286]
63550,[13.14980552]
63600,[14.14674672]
63650,[17.46988407]
63700,[15.64215853]
